n,bits,scale_bits,ntt_impl,fault_enabled,fault_op,fault_operand,fault_site,fault_stage,fault_slot,fault_bit,mitigation,mitigation_action,checksum_mode,command,returncode,execution_valid,fault_injections,golden_match,fault_observed,detected,corrected,rms_error,relative_l2_error,max_abs_error,mean_abs_error,snr_db,elapsed_ntt_ns,scratch_bytes,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes,stderr_tail
64,28,10,radix2,true,ntt,a,register-write,0,0,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 0 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,144874,512,1152,1,0,0,0,0,1,128961,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,0,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 0 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,143751,512,1152,1,0,0,0,0,1,128961,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,0,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 0 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,367835,512,1152,1,0,0,0,0,1,332127,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,0,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 0 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,436291,512,1152,1,0,0,0,0,1,387876,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,1,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 1 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,418168,512,1152,1,0,0,0,0,1,377331,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,1,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 1 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,142917,512,1152,1,0,0,0,0,1,128244,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,1,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 1 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,269958,512,1152,1,0,0,0,0,1,241623,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,1,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 1 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,415127,512,1152,1,0,0,0,0,1,376455,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,2,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 2 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,422542,512,1152,1,0,0,0,0,1,382540,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,2,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 2 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,449498,512,1152,1,0,0,0,0,1,400423,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,2,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 2 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,430792,512,1152,1,0,0,0,0,1,388292,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,2,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 2 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,421583,512,1152,1,0,0,0,0,1,380375,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,3,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 3 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,415333,512,1152,1,0,0,0,0,1,375041,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,3,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 3 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,504290,512,1152,1,0,0,0,0,1,401126,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,3,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 3 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,143960,512,1152,1,0,0,0,0,1,128750,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,3,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 3 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,313791,512,1152,1,0,0,0,0,1,281084,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,4,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 4 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,435000,512,1152,1,0,0,0,0,1,381626,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,4,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 4 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,145292,512,1152,1,0,0,0,0,1,125707,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,4,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 4 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,280292,512,1152,1,0,0,0,0,1,251042,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,4,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 4 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,418458,512,1152,1,0,0,0,0,1,377459,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,5,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 5 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,148999,512,1152,1,0,0,0,0,1,134334,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,5,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 5 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,291498,512,1152,1,0,0,0,0,1,260997,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,5,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 5 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,373457,512,1152,1,0,0,0,0,1,334292,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,5,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 5 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,136499,512,1152,1,0,0,0,0,1,117375,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,6,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 6 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,385584,512,1152,1,0,0,0,0,1,338625,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,6,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 6 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,452123,512,1152,1,0,0,0,0,1,394874,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,6,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 6 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,147667,512,1152,1,0,0,0,0,1,133002,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,6,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 6 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,144000,512,1152,1,0,0,0,0,1,128830,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,7,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 7 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,176500,512,1152,1,0,0,0,0,1,150834,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,7,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 7 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,389584,512,1152,1,0,0,0,0,1,336917,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,7,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 7 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,416292,512,1152,1,0,0,0,0,1,379335,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,7,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 7 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,416207,512,1152,1,0,0,0,0,1,375915,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,8,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 8 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,422874,512,1152,1,0,0,0,0,1,383289,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,8,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 8 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,419041,512,1152,1,0,0,0,0,1,378546,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,8,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 8 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,317041,512,1152,1,0,0,0,0,1,282914,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,8,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 8 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,137501,512,1152,1,0,0,0,0,1,122252,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,9,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 9 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,311626,512,1152,1,0,0,0,0,1,279954,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,9,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 9 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,133374,512,1152,1,0,0,0,0,1,119668,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,9,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 9 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,142792,512,1152,1,0,0,0,0,1,128825,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,9,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 9 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,129209,512,1152,1,0,0,0,0,1,115960,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,10,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 10 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,155041,512,1152,1,0,0,0,0,1,131957,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,10,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 10 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,129084,512,1152,1,0,0,0,0,1,115668,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,10,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 10 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,434124,512,1152,1,0,0,0,0,1,389044,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,10,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 10 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,312082,512,1152,1,0,0,0,0,1,279209,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,11,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 11 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,291084,512,1152,1,0,0,0,0,1,256914,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,11,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 11 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,478040,512,1152,1,0,0,0,0,1,431750,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,11,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 11 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,420418,512,1152,1,0,0,0,0,1,379044,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,11,26,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 11 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,373169,512,1152,1,0,0,0,0,1,335707,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,12,0,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 12 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,419540,512,1152,1,0,0,0,0,1,379130,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,12,8,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 12 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,501584,512,1152,1,0,0,0,0,1,417752,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,register-write,0,12,24,butterfly-check,recompute,none,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation butterfly-check --mitigation-action recompute --max-retries 1 --validate --fault --fault-op ntt --fault-operand a --fault-site register-write --fault-stage 0 --fault-slot 12 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,454585,512,1152,1,0,0,0,0,1,411131,1152,1152,2432,2816,2816,
