n,bits,mitigation,checksum_mode,action,fault_op,fault_site,stage,slot,bit,seed,returncode,execution_valid,fault_injections,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,2,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,285042 ns,257961,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,2,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,254293 ns,229876,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,2,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229124 ns,206958,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,2,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228292 ns,206042,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,4,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,227501 ns,205707,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,4,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,297332 ns,268711,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,4,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,254375 ns,229622,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,4,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,254292 ns,229460,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,7,0,1,0,PASS,1,PASS,FAIL,no,no,6.61396567e2,2.77208483e2,3.23644488e2,1.00903768e2,-40.07814769,36,0,36,0,0,0,0,254874 ns,230585,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,7,8,1,0,PASS,1,PASS,FAIL,no,no,6.16503329e2,2.37538475e2,2.75652092e2,8.59410116e1,-38.68400923,36,0,36,0,0,0,0,254083 ns,229373,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,7,24,1,0,PASS,1,PASS,FAIL,no,no,6.67959489e2,2.51466581e2,2.92423460e2,9.11698793e1,-39.19702760,36,0,36,0,0,0,0,253874 ns,229627,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,7,26,1,0,PASS,1,PASS,FAIL,no,no,7.59553765e2,2.76898742e2,3.21556097e2,1.00252663e2,-40.02191835,36,0,36,0,0,0,0,228875 ns,207124,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,8,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,251833 ns,228667,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,8,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228876 ns,207291,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,8,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,254667 ns,229461,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,8,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228833 ns,206795,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,10,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,286958 ns,258870,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,10,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,254958 ns,229960,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,10,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229834 ns,208710,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,10,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228459 ns,206874,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,12,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228290 ns,206167,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,12,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228002 ns,206293,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,12,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228667 ns,206998,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,12,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,230208 ns,207419,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,14,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,137164 ns,123878,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,14,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,144084 ns,130334,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,14,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,227583 ns,206333,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,14,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,138040 ns,124083,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,16,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,254374 ns,229541,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,16,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,253332 ns,229207,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,16,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228376 ns,206290,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,16,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,254207 ns,229666,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,18,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,137166 ns,123663,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,18,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228375 ns,206503,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,18,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229292 ns,206914,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,18,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229374 ns,207375,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,21,0,1,0,PASS,1,PASS,FAIL,no,no,5.85593683e2,2.73792459e2,3.00228045e2,9.36031421e1,-39.42580855,36,0,36,0,0,0,0,254247 ns,229872,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,21,8,1,0,PASS,1,PASS,FAIL,no,no,6.44974204e2,2.60427382e2,2.94203405e2,9.17248192e1,-39.24973729,36,0,36,0,0,0,0,229375 ns,206586,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,21,24,1,0,PASS,1,PASS,FAIL,no,no,6.40519508e2,2.53388046e2,2.93539840e2,9.15179371e1,-39.23012444,36,0,36,0,0,0,0,233500 ns,210252,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,21,26,1,0,PASS,1,PASS,FAIL,no,no,6.81546352e2,2.69386708e2,3.10267470e2,9.67331686e1,-39.71150828,36,0,36,0,0,0,0,253957 ns,229128,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,22,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228165 ns,206582,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,22,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228749 ns,206462,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,22,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228374 ns,207165,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,22,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229916 ns,207377,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,27,0,1,0,PASS,1,PASS,FAIL,no,no,6.82858606e2,2.26567797e2,2.79014468e2,8.69893114e1,-38.78931786,36,0,36,0,0,0,0,228292 ns,205874,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,27,8,1,0,PASS,1,PASS,FAIL,no,no,8.50983396e2,1.90107889e2,2.51732467e2,7.84835068e1,-37.89556800,36,0,36,0,0,0,0,286457 ns,259333,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,27,24,1,0,PASS,1,PASS,FAIL,no,no,5.42059552e2,2.94157480e2,3.15739887e2,9.84393231e1,-39.86337237,36,0,36,0,0,0,0,253583 ns,229379,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,27,26,1,0,PASS,1,PASS,FAIL,no,no,7.15220591e2,2.49383332e2,2.94008559e2,9.16640712e1,-39.24398285,36,0,36,0,0,0,0,228500 ns,206544,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,28,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,252998 ns,228999,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,28,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228334 ns,206042,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,28,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,227751 ns,206793,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,28,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,255250 ns,230291,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,29,0,1,0,PASS,1,PASS,FAIL,no,no,5.09929896e2,1.09010530e2,1.42226800e2,4.43425443e1,-32.93641218,36,0,36,0,0,0,0,255499 ns,230836,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,29,8,1,0,PASS,1,PASS,FAIL,no,no,6.00023001e2,2.77911344e2,3.19242342e2,9.95312957e1,-39.95919315,36,0,36,0,0,0,0,255126 ns,230252,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,29,24,1,0,PASS,1,PASS,FAIL,no,no,7.25599102e2,2.61858807e2,2.97933864e2,9.28878773e1,-39.35918077,36,0,36,0,0,0,0,228833 ns,206751,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,29,26,1,0,PASS,1,PASS,FAIL,no,no,7.67934181e2,2.59107233e2,2.97791126e2,9.28433752e1,-39.35501841,36,0,36,0,0,0,0,229627 ns,207791,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,30,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,253793 ns,229252,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,30,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,227751 ns,205958,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,30,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228708 ns,205957,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,30,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228501 ns,206248,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,32,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229541 ns,207414,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,32,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,144960 ns,131003,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,32,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228875 ns,206749,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,32,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,230792 ns,208873,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,33,0,1,0,PASS,1,PASS,FAIL,no,no,6.13317490e2,2.51498765e2,2.81749642e2,8.78420660e1,-38.87405083,36,0,36,0,0,0,0,233000 ns,210461,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,33,8,1,0,PASS,1,PASS,FAIL,no,no,4.73967364e2,2.41521110e2,2.68508761e2,8.37139104e1,-38.45595258,36,0,36,0,0,0,0,254917 ns,229623,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,33,24,1,0,PASS,1,PASS,FAIL,no,no,4.87126514e2,2.29179423e2,2.60053361e2,8.10777409e1,-38.17803279,36,0,36,0,0,0,0,228542 ns,206666,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,33,26,1,0,PASS,1,PASS,FAIL,no,no,8.31900092e2,2.39721200e2,2.93895991e2,9.16289756e1,-39.24065663,36,0,36,0,0,0,0,331916 ns,299834,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,35,0,1,0,PASS,1,PASS,FAIL,no,no,7.44116283e2,2.51183209e2,2.92660908e2,9.12439092e1,-39.20407768,36,0,36,0,0,0,0,253791 ns,229249,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,35,8,1,0,PASS,1,PASS,FAIL,no,no,8.38597284e2,3.02556597e2,3.40882175e2,1.06278022e2,-40.52886923,36,0,36,0,0,0,0,254083 ns,229585,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,35,24,1,0,PASS,1,PASS,FAIL,no,no,4.89442322e2,2.59310936e2,2.89986495e2,9.04100984e1,-39.12433883,36,0,36,0,0,0,0,228748 ns,206167,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,35,26,1,0,PASS,1,PASS,FAIL,no,no,5.67390758e2,2.75971847e2,3.15208094e2,9.82735240e1,-39.84873059,36,0,36,0,0,0,0,228958 ns,206169,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,38,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,179791 ns,162878,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,38,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,240833 ns,218627,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,38,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,253751 ns,229000,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,38,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229415 ns,207752,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,39,0,1,0,PASS,1,PASS,FAIL,no,no,6.11715842e2,2.49437814e2,2.86456774e2,8.93096248e1,-39.01796530,36,0,36,0,0,0,0,254293 ns,229459,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,39,8,1,0,PASS,1,PASS,FAIL,no,no,5.45341358e2,2.58734864e2,2.84058453e2,8.85618921e1,-38.94493773,36,0,36,0,0,0,0,229417 ns,206878,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,39,24,1,0,PASS,1,PASS,FAIL,no,no,6.47119579e2,2.72545611e2,2.99689385e2,9.34352019e1,-39.41021057,36,0,36,0,0,0,0,285707 ns,258040,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,39,26,1,0,PASS,1,PASS,FAIL,no,no,6.83893840e2,2.78570108e2,3.17212749e2,9.88985221e1,-39.90379604,36,0,36,0,0,0,0,253624 ns,229125,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,40,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228333 ns,205832,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,40,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,228417 ns,206083,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,40,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229249 ns,207039,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,40,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,229376 ns,207791,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,41,0,1,0,PASS,1,PASS,FAIL,no,no,6.14175748e2,2.68205548e2,3.01529164e2,9.40087964e1,-39.46336985,36,0,36,0,0,0,0,228708 ns,206669,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,41,8,1,0,PASS,1,PASS,FAIL,no,no,5.20898464e2,2.66342255e2,3.03028455e2,9.44762356e1,-39.50645161,36,0,36,0,0,0,0,330792 ns,299584,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,41,24,1,0,PASS,1,PASS,FAIL,no,no,5.91936992e2,2.55380334e2,2.88375640e2,8.99078763e1,-39.07595479,36,0,36,0,0,0,0,140001 ns,126581,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,41,26,1,0,PASS,1,PASS,FAIL,no,no,5.98136210e2,2.40097386e2,2.80758800e2,8.75331479e1,-38.84345094,36,0,36,0,0,0,0,254084 ns,229540,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,45,0,1,0,PASS,1,PASS,FAIL,no,no,7.27733089e2,2.62967928e2,3.12102264e2,9.73052085e1,-39.76272175,36,0,36,0,0,0,0,155416 ns,140332,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,45,8,1,0,PASS,1,PASS,FAIL,no,no,6.87956808e2,2.80627985e2,3.14976630e2,9.82013597e1,-39.84235002,36,0,36,0,0,0,0,255416 ns,229920,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,45,24,1,0,PASS,1,PASS,FAIL,no,no,5.39922510e2,2.81861245e2,3.12662524e2,9.74798827e1,-39.77829996,36,0,36,0,0,0,0,230543 ns,208165,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,45,26,1,0,PASS,1,PASS,FAIL,no,no,4.99822939e2,2.38043725e2,2.64680161e2,8.25202545e1,-38.33121117,36,0,36,0,0,0,0,227875 ns,205917,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,47,0,1,0,PASS,1,PASS,FAIL,no,no,5.63552285e2,2.47840323e2,2.83091628e2,8.82604617e1,-38.91532390,36,0,36,0,0,0,0,331334 ns,299506,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,47,8,1,0,PASS,1,PASS,FAIL,no,no,5.32778108e2,2.38855492e2,2.69461703e2,8.40110124e1,-38.48672437,36,0,36,0,0,0,0,253792 ns,229166,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,47,24,1,0,PASS,1,PASS,FAIL,no,no,7.40218412e2,2.60018303e2,3.04930865e2,9.50693567e1,-39.56081110,36,0,36,0,0,0,0,136917 ns,123793,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,47,26,1,0,PASS,1,PASS,FAIL,no,no,6.93500087e2,2.17205924e2,2.51318805e2,7.83545381e1,-37.88128310,36,0,36,0,0,0,0,254625 ns,229829,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,53,0,1,0,PASS,1,PASS,FAIL,no,no,5.90609149e2,2.77847392e2,3.08583138e2,9.62080385e1,-39.66422721,36,0,36,0,0,0,0,136210 ns,123085,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,53,8,1,0,PASS,1,PASS,FAIL,no,no,5.95918722e2,2.41245418e2,2.85042738e2,8.88687660e1,-38.97498300,36,0,36,0,0,0,0,141209 ns,127505,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,53,24,1,0,PASS,1,PASS,FAIL,no,no,7.15425335e2,2.71414566e2,3.04447277e2,9.49185867e1,-39.54702527,36,0,36,0,0,0,0,437458 ns,397335,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,53,26,1,0,PASS,1,PASS,FAIL,no,no,5.83925282e2,2.50682117e2,2.84313960e2,8.86415524e1,-38.95274707,36,0,36,0,0,0,0,136959 ns,123296,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,54,0,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,140249 ns,126751,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,54,8,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,421834 ns,384125,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,54,24,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,136458 ns,122960,1152,1152,2432,2816,2816
64,28,stage-checksum,sum,detect-only,ntt,mul-output,0,54,26,1,0,FAIL,0,N/A,PASS,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,36,0,36,0,0,0,0,422707 ns,382419,1152,1152,2432,2816,2816
